global_round,sha_pass,compression_index,local_round,comparison,max_abs_feature,mean_rank_biserial,multiple_looks_status
0,1,0,0,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
1,1,0,1,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
2,1,0,2,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
3,1,0,3,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
4,1,0,4,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
5,1,0,5,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
6,1,0,6,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
7,1,0,7,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
8,1,0,8,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
9,1,0,9,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
10,1,0,10,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
11,1,0,11,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
12,1,0,12,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
13,1,0,13,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
14,1,0,14,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
15,1,0,15,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
16,1,0,16,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
17,1,0,17,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
18,1,0,18,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
19,1,0,19,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
20,1,0,20,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
21,1,0,21,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
22,1,0,22,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
23,1,0,23,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
24,1,0,24,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
25,1,0,25,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
26,1,0,26,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
27,1,0,27,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
28,1,0,28,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
29,1,0,29,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
30,1,0,30,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
31,1,0,31,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
32,1,0,32,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
33,1,0,33,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
34,1,0,34,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
35,1,0,35,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
36,1,0,36,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
37,1,0,37,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
38,1,0,38,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
39,1,0,39,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
40,1,0,40,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
41,1,0,41,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
42,1,0,42,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
43,1,0,43,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
44,1,0,44,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
45,1,0,45,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
46,1,0,46,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
47,1,0,47,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
48,1,0,48,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
49,1,0,49,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
50,1,0,50,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
51,1,0,51,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
52,1,0,52,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
53,1,0,53,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
54,1,0,54,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
55,1,0,55,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
56,1,0,56,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
57,1,0,57,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
58,1,0,58,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
59,1,0,59,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
60,1,0,60,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
61,1,0,61,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
62,1,0,62,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
63,1,0,63,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
64,1,1,0,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
65,1,1,1,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
66,1,1,2,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.000000,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
67,1,1,3,EXTREME_vs_RANDOM_CONTROL,W_normalized,0.082397,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
68,1,1,4,EXTREME_vs_RANDOM_CONTROL,T1_carry_count,-0.107056,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
69,1,1,5,EXTREME_vs_RANDOM_CONTROL,Sigma1_popcount,0.105560,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
70,1,1,6,EXTREME_vs_RANDOM_CONTROL,state_f_before_popcount,0.091125,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
71,1,1,7,EXTREME_vs_RANDOM_CONTROL,Maj_popcount,-0.122406,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
72,1,1,8,EXTREME_vs_RANDOM_CONTROL,T1_normalized,-0.176819,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
73,1,1,9,EXTREME_vs_RANDOM_CONTROL,new_e_chain_count,0.118805,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
74,1,1,10,EXTREME_vs_RANDOM_CONTROL,Sigma1_normalized,0.103333,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
75,1,1,11,EXTREME_vs_RANDOM_CONTROL,Sigma0_bit_transitions,-0.127655,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
76,1,1,12,EXTREME_vs_RANDOM_CONTROL,Sigma1_popcount,0.112396,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
77,1,1,13,EXTREME_vs_RANDOM_CONTROL,state_c_before_normalized,0.108521,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
78,1,1,14,EXTREME_vs_RANDOM_CONTROL,T1_maximum_chain,0.121613,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
79,1,1,15,EXTREME_vs_RANDOM_CONTROL,state_e_before_bit_transitions,-0.130707,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
80,1,1,16,EXTREME_vs_RANDOM_CONTROL,state_f_before_bit_transitions,-0.130707,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
81,1,1,17,EXTREME_vs_RANDOM_CONTROL,state_g_before_bit_transitions,-0.130707,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
82,1,1,18,EXTREME_vs_RANDOM_CONTROL,new_e_carry_count,-0.167633,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
83,1,1,19,EXTREME_vs_RANDOM_CONTROL,state_h_before_normalized,-0.114258,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
84,1,1,20,EXTREME_vs_RANDOM_CONTROL,state_f_before_popcount,0.098114,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
85,1,1,21,EXTREME_vs_RANDOM_CONTROL,Maj_bit_transitions,0.121277,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
86,1,1,22,EXTREME_vs_RANDOM_CONTROL,T2_bit_transitions,-0.167114,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
87,1,1,23,EXTREME_vs_RANDOM_CONTROL,W_popcount,0.105072,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
88,1,1,24,EXTREME_vs_RANDOM_CONTROL,state_g_before_bit_transitions,0.104370,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
89,1,1,25,EXTREME_vs_RANDOM_CONTROL,W_popcount,0.129211,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
90,1,1,26,EXTREME_vs_RANDOM_CONTROL,W_popcount,-0.146790,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
91,1,1,27,EXTREME_vs_RANDOM_CONTROL,new_a_chain_count,0.143097,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
92,1,1,28,EXTREME_vs_RANDOM_CONTROL,Sigma0_normalized,-0.122864,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
93,1,1,29,EXTREME_vs_RANDOM_CONTROL,T1_bit_transitions,-0.119324,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
94,1,1,30,EXTREME_vs_RANDOM_CONTROL,state_f_before_popcount,-0.105652,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
95,1,1,31,EXTREME_vs_RANDOM_CONTROL,state_g_before_popcount,-0.105652,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
96,1,1,32,EXTREME_vs_RANDOM_CONTROL,T1_normalized,-0.130920,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
97,1,1,33,EXTREME_vs_RANDOM_CONTROL,W_normalized,0.122620,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
98,1,1,34,EXTREME_vs_RANDOM_CONTROL,T1_normalized,0.093018,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
99,1,1,35,EXTREME_vs_RANDOM_CONTROL,T1_popcount,-0.167114,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
100,1,1,36,EXTREME_vs_RANDOM_CONTROL,T1_popcount,-0.158844,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
101,1,1,37,EXTREME_vs_RANDOM_CONTROL,T1_popcount,-0.139648,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
102,1,1,38,EXTREME_vs_RANDOM_CONTROL,T2_carry_count,-0.154877,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
103,1,1,39,EXTREME_vs_RANDOM_CONTROL,T2_chain_count,0.112488,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
104,1,1,40,EXTREME_vs_RANDOM_CONTROL,W_normalized,-0.108276,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
105,1,1,41,EXTREME_vs_RANDOM_CONTROL,state_c_before_bit_transitions,0.092621,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
106,1,1,42,EXTREME_vs_RANDOM_CONTROL,T2_popcount,-0.153961,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
107,1,1,43,EXTREME_vs_RANDOM_CONTROL,Sigma0_normalized,0.153381,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
108,1,1,44,EXTREME_vs_RANDOM_CONTROL,state_f_before_normalized,-0.124817,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
109,1,1,45,EXTREME_vs_RANDOM_CONTROL,Maj_normalized,-0.145020,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
110,1,1,46,EXTREME_vs_RANDOM_CONTROL,state_a_before_normalized,0.126343,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
111,1,1,47,EXTREME_vs_RANDOM_CONTROL,new_a_carry_count,0.136536,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
112,1,1,48,EXTREME_vs_RANDOM_CONTROL,state_f_before_popcount,0.132721,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
113,1,1,49,EXTREME_vs_RANDOM_CONTROL,Sigma0_popcount,0.140961,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
114,1,1,50,EXTREME_vs_RANDOM_CONTROL,state_h_before_popcount,0.132721,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
115,1,1,51,EXTREME_vs_RANDOM_CONTROL,T1_normalized,0.144653,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
116,1,1,52,EXTREME_vs_RANDOM_CONTROL,state_b_before_normalized,-0.117065,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
117,1,1,53,EXTREME_vs_RANDOM_CONTROL,W_bit_transitions,0.121552,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
118,1,1,54,EXTREME_vs_RANDOM_CONTROL,state_d_before_normalized,-0.117065,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
119,1,1,55,EXTREME_vs_RANDOM_CONTROL,state_c_before_popcount,0.093811,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
120,1,1,56,EXTREME_vs_RANDOM_CONTROL,W_bit_transitions,0.149475,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
121,1,1,57,EXTREME_vs_RANDOM_CONTROL,state_e_before_bit_transitions,-0.125977,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
122,1,1,58,EXTREME_vs_RANDOM_CONTROL,state_f_before_bit_transitions,-0.125977,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
123,1,1,59,EXTREME_vs_RANDOM_CONTROL,state_g_before_bit_transitions,-0.125977,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
124,1,1,60,EXTREME_vs_RANDOM_CONTROL,state_h_before_bit_transitions,-0.125977,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
125,1,1,61,EXTREME_vs_RANDOM_CONTROL,W_popcount,-0.116974,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
126,1,1,62,EXTREME_vs_RANDOM_CONTROL,new_e_chain_count,0.110107,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
127,1,1,63,EXTREME_vs_RANDOM_CONTROL,new_e_carry_count,0.137817,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
128,2,0,0,EXTREME_vs_RANDOM_CONTROL,W_popcount,-0.115448,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
129,2,0,1,EXTREME_vs_RANDOM_CONTROL,T2_chain_count,-0.067871,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
130,2,0,2,EXTREME_vs_RANDOM_CONTROL,state_e_before_bit_transitions,-0.132080,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
131,2,0,3,EXTREME_vs_RANDOM_CONTROL,state_f_before_bit_transitions,-0.132080,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
132,2,0,4,EXTREME_vs_RANDOM_CONTROL,W_normalized,-0.165039,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
133,2,0,5,EXTREME_vs_RANDOM_CONTROL,state_h_before_bit_transitions,-0.132080,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
134,2,0,6,EXTREME_vs_RANDOM_CONTROL,state_b_before_normalized,0.089417,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
135,2,0,7,EXTREME_vs_RANDOM_CONTROL,T2_bit_transitions,0.116364,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
136,2,0,8,EXTREME_vs_RANDOM_CONTROL,state_e_before_bit_transitions,0.102203,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
137,2,0,9,EXTREME_vs_RANDOM_CONTROL,Sigma0_popcount,-0.138885,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
138,2,0,10,EXTREME_vs_RANDOM_CONTROL,new_e_chain_count,0.121338,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
139,2,0,11,EXTREME_vs_RANDOM_CONTROL,Sigma1_popcount,0.121399,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
140,2,0,12,EXTREME_vs_RANDOM_CONTROL,state_f_before_bit_transitions,0.108765,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
141,2,0,13,EXTREME_vs_RANDOM_CONTROL,Sigma0_popcount,-0.109802,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
142,2,0,14,EXTREME_vs_RANDOM_CONTROL,T2_normalized,-0.140442,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
143,2,0,15,EXTREME_vs_RANDOM_CONTROL,Ch_normalized,-0.112793,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
144,2,0,16,EXTREME_vs_RANDOM_CONTROL,T2_normalized,0.143799,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
145,2,0,17,EXTREME_vs_RANDOM_CONTROL,Sigma1_bit_transitions,-0.141022,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
146,2,0,18,EXTREME_vs_RANDOM_CONTROL,new_a_chain_count,-0.145294,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
147,2,0,19,EXTREME_vs_RANDOM_CONTROL,Maj_popcount,0.131683,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
148,2,0,20,EXTREME_vs_RANDOM_CONTROL,Maj_normalized,0.118408,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
149,2,0,21,EXTREME_vs_RANDOM_CONTROL,Sigma1_normalized,0.114136,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
150,2,0,22,EXTREME_vs_RANDOM_CONTROL,Maj_bit_transitions,-0.147003,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
151,2,0,23,EXTREME_vs_RANDOM_CONTROL,state_g_before_popcount,-0.110321,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
152,2,0,24,EXTREME_vs_RANDOM_CONTROL,state_e_before_normalized,0.110596,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
153,2,0,25,EXTREME_vs_RANDOM_CONTROL,Ch_normalized,0.122681,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
154,2,0,26,EXTREME_vs_RANDOM_CONTROL,T1_normalized,-0.132263,DESCRIPTIVE_MULTIPLE_LOOKS_UNADJUSTED_NOT_EVIDENCE
